media_id,checkpoint,obs_date,posted_date,permalink,caption,views,reach,avg_watch_time_s,new_followers,skip_rate_pct,share_rate_pct,like_rate_pct,save_rate_pct,repost_rate_pct,comment_rate_pct,src_reels_pct,src_explore_pct,src_feed_pct,src_profile_pct,src_other_pct,profile_visits,likes,comments,reposts,shares,saves,follower_pct,age_13_17_pct,age_18_24_pct,age_25_34_pct,age_35_44_pct,age_45_54_pct,age_55_64_pct,age_65_plus_pct,gender_male_pct,gender_female_pct,gender_other_pct,countries
18099703145363658,48h,2026-07-28,2026-07-26,https://www.instagram.com/reel/DbQVxOLj6ey/,王后在宮苑深處蓋了一座假農村，扮成農婦擠奶——而宮牆之外，人們正為一塊麵包暴動。  凡爾賽宮 · 17–18 世紀  凡爾賽宮苑深處有十二棟茅草農舍，一七八三年,194,176,7,1,67.4,0.0,1.1,0.0,0.0,0.0,83.5,10.3,6.2,,,1,2,0,0,0,0,4.6,2.6,6.7,25.3,25.8,14.4,18.0,7.2,41.4,58.6,,台灣:77.3|香港:6.2|美國:3.1|英國:3.1|澳大利亞:3.1
18099703145363658,7d,2026-08-02,2026-07-26,https://www.instagram.com/reel/DbQVxOLj6ey/,王后在宮苑深處蓋了一座假農村，扮成農婦擠奶——而宮牆之外，人們正為一塊麵包暴動。  凡爾賽宮 · 17–18 世紀  凡爾賽宮苑深處有十二棟茅草農舍，一七八三年,207,186,7,1,67.2,0.0,1.1,0.0,0.0,0.0,78.3,9.7,6.3,5.7,,1,2,0,0,0,0,6.8,2.4,6.8,26.1,25.6,13.5,17.9,7.7,42.2,57.8,,台灣:77.8|香港:6.8|美國:2.9|英國:2.9|澳大利亞:2.9
17949236283213345,24h,2026-07-29,2026-07-28,https://www.instagram.com/reel/DbUQZiqipJW/,城破那天，最後一位羅馬皇帝扯下身上的紫袍衝進敵軍——從此再沒有人找到他的遺體。  伊斯坦堡歷史區 · 330–1453 年  君士坦丁十一世扯下紫袍，衝進破城的,150,138,,0,66.7,0.0,0.7,0.0,0.0,0.0,83.2,8.7,6.7,1.3,,1,1,0,0,0,0,4.7,1.3,15.4,33.6,26.8,6.7,10.7,5.4,76.1,23.9,,台灣:66.4|香港:16.1|加拿大:2.7|英國:2.7|馬來西亞:2.0
17949236283213345,7d,2026-08-04,2026-07-28,https://www.instagram.com/reel/DbUQZiqipJW/,城破那天，最後一位羅馬皇帝扯下身上的紫袍衝進敵軍——從此再沒有人找到他的遺體。  伊斯坦堡歷史區 · 330–1453 年  君士坦丁十一世扯下紫袍，衝進破城的,178,158,38,0,63.5,0.0,0.6,0.0,0.0,0.0,76.0,8.0,6.9,9.1,,1,1,0,0,0,0,8,1.1,13.1,32.6,26.9,8,12,6.3,74.7,25.3,,台灣:65.7|香港:17.7|英國:2.3|中國:2.3|加拿大:2.3
18133707844621690,24h,2026-07-29,2026-07-28,https://www.instagram.com/reel/DbVfW_UD4As/,海妖唱的不是愛情，是知識——而每個停下來聽的水手，船都撞碎在礁石上。  阿瑪菲海岸 · 839–1343 年  阿瑪菲外海的三座小島叫 I Galli——公雞。,141,129,7,0,66.2,0.0,1.5,0.0,0.0,0.0,86.3,7.2,6.5,,,0,2,0,0,0,0,5.8,1.4,5.8,28.1,27.3,18.0,11.5,7.9,59.1,40.9,,台灣:69.1|香港:10.1|美國:4.3|中國:2.9|馬來西亞:2.2
18133707844621690,48h,2026-07-30,2026-07-28,https://www.instagram.com/reel/DbVfW_UD4As/,海妖唱的不是愛情，是知識——而每個停下來聽的水手，船都撞碎在礁石上。  阿瑪菲海岸 · 839–1343 年  阿瑪菲外海的三座小島叫 I Galli——公雞。,209,185,9,1,61.5,0.0,1.6,0.5,0.0,0.0,86.9,5.8,5.8,1.5,,1,3,0,0,0,1,6.3,1.0,3.9,23.7,22.7,22.2,15.5,11.1,56.7,43.3,,台灣:69.6|香港:10.1|新加坡:3.9|馬來西亞:2.9|美國:2.9
18133707844621690,7d,2026-08-04,2026-07-28,https://www.instagram.com/reel/DbVfW_UD4As/,海妖唱的不是愛情，是知識——而每個停下來聽的水手，船都撞碎在礁石上。  阿瑪菲海岸 · 839–1343 年  阿瑪菲外海的三座小島叫 I Galli——公雞。,230,202,9,1,60.5,0.0,1.5,0.5,0.0,0.0,79.3,5.3,7.9,7.5,,1,3,0,0,0,1,8.4,0.9,3.5,23.8,22.9,21.6,15.9,11.5,58.9,41.1,,台灣:70|香港:11|新加坡:3.5|美國:3.1|馬來西亞:2.6
18126729280735615,24h,2026-07-30,2026-07-29,https://www.instagram.com/reel/DbYEJ9sjkJy/,父親臨終前要他拚死保住那個人，他卻把那人的首級，親手交給了正在追殺那人的敵人。  平泉 · 11–12 世紀（平安時代末期）  藤原泰衡在 1189 年逼死了投,298,235,14,0,47.6,0.0,1.2,0.0,0.0,0.0,84.3,11.3,4.4,,,4,3,0,0,0,0,5.7,1.1,8.2,21.4,31.7,17.1,12.1,8.5,59.6,40.4,,台灣:79.0|新加坡:5.0|香港:3.9|日本:3.2|中國:2.5
18126729280735615,7d,2026-08-05,2026-07-29,https://www.instagram.com/reel/DbYEJ9sjkJy/,父親臨終前要他拚死保住那個人，他卻把那人的首級，親手交給了正在追殺那人的敵人。  平泉 · 11–12 世紀（平安時代末期）  藤原泰衡在 1189 年逼死了投,1465,1271,13,5,42.7,0.0,1.3,0.2,0.1,0.0,83.8,12.8,1.7,1.7,,13,16,0,1,0,2,1.8,0.8,6.4,25.8,22.8,21.8,14.9,7.6,72.1,27.9,,台灣:82.8|香港:5.3|新加坡:2.6|中國:1.5|馬來西亞:1.4
18608492008034850,48h,2026-08-01,2026-07-30,https://www.instagram.com/reel/Dbao9f3Ds4a/,刻下大三巴這面石牆的，不是澳門的工匠——是一群再也回不了家的日本人。  大三巴牌坊 · 1602–1640（明萬曆至崇禎）  日本天主教徒工匠在 1602 年開,1849,1485,16,9,51.0,1.1,2.8,0.8,0.1,0.0,78.4,10.8,10.2,0.1,0.1,6,42,0,1,16,12,0.9,0.8,6.9,24.9,24.3,18.3,14.2,10.5,62.7,37.3,,台灣:56.6|香港:17.2|美國:4.0|新加坡:3.6|馬來西亞:3.5
18608492008034850,7d,2026-08-06,2026-07-30,https://www.instagram.com/reel/Dbao9f3Ds4a/,刻下大三巴這面石牆的，不是澳門的工匠——是一群再也回不了家的日本人。  大三巴牌坊 · 1602–1640（明萬曆至崇禎）  日本天主教徒工匠在 1602 年開,2608,2136,22,20,49.7,1.2,2.9,0.7,0.1,0.0,78.2,10.8,8.6,1.3,,11,61,0,2,25,15,1.2,0.6,5.9,20.9,22.8,19.3,17.3,13.2,64.4,35.6,,台灣:57.3|香港:16.7|中國:4.1|美國:3.9|新加坡:3.7
18092478233078374,24h,2026-08-01,2026-07-31,https://www.instagram.com/reel/DbdNvsqkW1t/,世界上最大的佛寺，曾被火山灰與叢林吞沒近千年——沒有人知道，當年的人為什麼把它拋下。  婆羅浮屠 · 夏連特拉王朝・八至九世紀  婆羅浮屠是世上最大的佛寺：九層,626,509,11,2,48.1,0.0,2.3,0.6,0.0,0.0,84.1,11.2,4.2,0.3,,4,12,0,0,0,3,2.2,0.2,3.7,27.9,29.2,17.8,11.9,9.4,62.8,37.2,,台灣:74.8|香港:7.8|馬來西亞:3.1|新加坡:2.9|美國:2.4
18092478233078374,48h,2026-08-02,2026-07-31,https://www.instagram.com/reel/DbdNvsqkW1t/,世界上最大的佛寺，曾被火山灰與叢林吞沒近千年——沒有人知道，當年的人為什麼把它拋下。  婆羅浮屠 · 夏連特拉王朝・八至九世紀  婆羅浮屠是世上最大的佛寺：九層,1711,1434,11,5,52.0,0.3,2.0,0.3,0.1,0.0,82.1,13.3,4.2,0.3,,7,28,0,2,5,5,1.4,0.1,3.6,25.1,25.4,18.1,17.8,9.9,65.1,34.9,,台灣:73.4|香港:5.7|馬來西亞:4.8|新加坡:4.7|中國:2.4
18092478233078374,7d,2026-08-07,2026-07-31,https://www.instagram.com/reel/DbdNvsqkW1t/,世界上最大的佛寺，曾被火山灰與叢林吞沒近千年——沒有人知道，當年的人為什麼把它拋下。  婆羅浮屠 · 夏連特拉王朝・八至九世紀  婆羅浮屠是世上最大的佛寺：九層,1850,1541,11,6,51.2,0.3,2.0,0.3,0.1,0.0,79.8,12.7,5.1,2.3,,7,31,0,2,5,5,2,0.1,3.8,24.4,25,18.4,18.1,10.3,65.9,34.1,,台灣:72.9|香港:5.7|馬來西亞:4.7|新加坡:4.6|中國:2.3
18074318954389643,24h,2026-08-02,2026-08-01,https://www.instagram.com/reel/DbfyixSgCAT/,一個賣山薯的窮小子，教敵國都城的孩子唱一首歌，就把公主唱進了自己懷裡——一千四百年後，塔裡挖出的一塊金板，卻說王后另有其人。  彌勒寺石塔 · 百濟武王・七世紀,245,205,11,1,45.4,0.0,1.5,0.0,0.0,0.0,79.3,13.3,6.2,1.2,,2,3,0,0,0,0,4.1,0.4,2.9,26.1,24.5,24.1,14.9,7.1,69.3,30.7,,台灣:74.7|香港:5.4|馬來西亞:4.1|美國:3.7|日本:2.5
18074318954389643,48h,2026-08-03,2026-08-01,https://www.instagram.com/reel/DbfyixSgCAT/,一個賣山薯的窮小子，教敵國都城的孩子唱一首歌，就把公主唱進了自己懷裡——一千四百年後，塔裡挖出的一塊金板，卻說王后另有其人。  彌勒寺石塔 · 百濟武王・七世紀,409,349,11,1,44.3,0.0,1.7,0.0,0.0,0.0,79.4,13.0,6.6,1.0,,2,6,0,0,0,0,4.2,0.2,3.7,26.3,25.1,21.4,12.0,11.3,64.4,35.6,,台灣:74.2|香港:6.9|美國:3.7|馬來西亞:3.2|新加坡:2.5
18074318954389643,7d,2026-08-08,2026-08-01,https://www.instagram.com/reel/DbfyixSgCAT/,一個賣山薯的窮小子，教敵國都城的孩子唱一首歌，就把公主唱進了自己懷裡——一千四百年後，塔裡挖出的一塊金板，卻說王后另有其人。  彌勒寺石塔 · 百濟武王・七世紀,473,396,11,1,42.6,0.0,1.5,0.0,0.0,0.0,70.7,11.5,7.2,10.6,,2,6,0,0,0,0,5.1,0.2,3.8,25.1,25.3,21,12.5,12.1,63.5,36.5,,台灣:75.2|香港:6.4|美國:3.6|馬來西亞:2.8|新加坡:2.3
18098005030992498,48h,2026-08-04,2026-08-02,https://www.instagram.com/reel/DbjlBMjCrRu/,站了四千五百年的巨石陣，建造它的人，卻從島上消失了。  巨石陣 · 新石器時代・約公元前3000–1600年  索爾茲伯里平原上，二十五噸的砂岩巨柱以榫卯相接，,268,235,7,2,56.2,0.0,2.1,0.8,0.0,0.0,83.2,9.8,5.5,1.5,,0,5,0,0,0,2,3.8,1.2,6.6,28.9,27.3,19.1,10.5,6.3,53.1,46.9,,台灣:71.1|香港:8.6|中國:4.3|新加坡:3.5|美國:3.1
18098005030992498,7d,2026-08-09,2026-08-02,https://www.instagram.com/reel/DbjlBMjCrRu/,站了四千五百年的巨石陣，建造它的人，卻從島上消失了。  巨石陣 · 新石器時代・約公元前3000–1600年  索爾茲伯里平原上，二十五噸的砂岩巨柱以榫卯相接，,363,326,9,2,52.1,0.9,1.8,0.6,0.0,0.0,68.1,9.4,8.1,14.4,,,6,0,0,3,2,7.7,0.8,6.1,29.2,28.9,18.3,10.8,5.8,56.1,43.9,,台灣:74.4|香港:7.5|中國:3.6|美國:2.8|新加坡:2.8
17912492928349250,24h,2026-08-04,2026-08-03,https://www.instagram.com/reel/Dbk8IxOoAM8/,八千個陶土士兵守著的主墓，兩千兩百年沒有人打開過——不是找不到，是不敢。  秦始皇陵 · 秦代・公元前246–208年  八千個陶土士兵，其實只是陵園東側的衛戍,713,422,18,4,29.9,0.2,2.7,0.0,0.0,0.2,84.8,10.8,4.2,,,8,16,1,0,1,0,2.8,0.2,3.5,24.6,29.9,17.7,14.4,9.8,77.1,22.9,,台灣:59.3|香港:12.3|中國:6.3|美國:5.6|馬來西亞:4
17912492928349250,48h,2026-08-05,2026-08-03,https://www.instagram.com/reel/Dbk8IxOoAM8/,八千個陶土士兵守著的主墓，兩千兩百年沒有人打開過——不是找不到，是不敢。  秦始皇陵 · 秦代・公元前246–208年  八千個陶土士兵，其實只是陵園東側的衛戍,1894,1552,18,10,41.4,1.4,2.5,0.2,0.0,0.1,84.7,10.7,4.1,0.2,,14,39,1,0,21,3,1,0.3,4.9,23.8,25.9,18.7,15.5,10.9,69.5,30.5,,台灣:64.8|香港:11.7|馬來西亞:4.2|中國:3.9|美國:3.7
17912492928349250,7d,2026-08-10,2026-08-03,https://www.instagram.com/reel/Dbk8IxOoAM8/,八千個陶土士兵守著的主墓，兩千兩百年沒有人打開過——不是找不到，是不敢。  秦始皇陵 · 秦代・公元前246–208年  八千個陶土士兵，其實只是陵園東側的衛戍,2263,1862,18,11,40.8,1.1,2.4,0.2,0.0,0.1,79.4,10.6,6.6,3.1,,17,44,1,0,21,4,1.9,0.3,4.4,22.3,24.7,20.8,16.7,10.8,67.5,32.5,,台灣:65.7|香港:11.2|美國:4|中國:3.8|馬來西亞:3.7
17937984216323901,24h,2026-08-05,2026-08-04,https://www.instagram.com/reel/Dbng8E4EalF/,她在這座塔加冕成為王后，也在這裡被丈夫斬首——中間只隔了一千天。  倫敦塔 · 1078 年至今  安妮·博林在 1533 年從倫敦塔出發、遊行至西敏寺加冕為后,384,287,15,3,49.0,0.0,1.3,0.0,0.0,0.0,83.0,13.7,2.7,0.6,,4,4,0,0,0,0,1.9,0.6,10.5,31.3,25.9,19.3,7.7,4.8,48.1,51.9,,台灣:57.1|英國:12.5|香港:10.2|馬來西亞:2.8|中國:2.6
17937984216323901,48h,2026-08-06,2026-08-04,https://www.instagram.com/reel/Dbng8E4EalF/,她在這座塔加冕成為王后，也在這裡被丈夫斬首——中間只隔了一千天。  倫敦塔 · 1078 年至今  安妮·博林在 1533 年從倫敦塔出發、遊行至西敏寺加冕為后,1637,1245,20,15,50.8,0.2,2.0,0.3,0.0,0.0,82.1,14.4,1.9,1.6,,23,26,0,0,3,4,0.9,0.2,10.6,30.8,24.5,16.9,11.3,5.7,48.2,51.8,,台灣:61.2|香港:10.1|英國:7.5|美國:4.6|馬來西亞:3.7
17937984216323901,7d,2026-08-11,2026-08-04,https://www.instagram.com/reel/Dbng8E4EalF/,她在這座塔加冕成為王后，也在這裡被丈夫斬首——中間只隔了一千天。  倫敦塔 · 1078 年至今  安妮·博林在 1533 年從倫敦塔出發、遊行至西敏寺加冕為后,2270,1728,20,18,49.8,0.5,1.5,0.2,0.0,0.0,79.1,14.3,2.7,3.8,,30,27,0,0,9,4,1.4,0.2,8.5,26.9,24,19.9,13.4,7.1,49.9,50.1,,台灣:64.5|香港:9.8|英國:6.5|美國:4.2|馬來西亞:3.3
18629203936046150,24h,2026-08-06,2026-08-05,https://www.instagram.com/reel/DbqFumoD7ml/,原子彈幾乎在它的正上方爆炸，整個廣島瞬間被夷為平地——偏偏是離爆心最近的它，一直站到今天。  廣島原爆圓頂 · 昭和20年（1945）  原子彈在這棟樓頭頂近乎,2492,2040,17,7,43.2,0.0,2.4,0.4,0.0,0.1,83.2,14.7,1.6,0.2,,27,50,2,0,0,9,0.4,0.7,6.7,24.9,29.2,21.1,13.3,4.1,68.9,31.1,,台灣:77.6|香港:7.2|中國:2.7|新加坡:2.5|美國:2
18629203936046150,48h,2026-08-07,2026-08-05,https://www.instagram.com/reel/DbqFumoD7ml/,原子彈幾乎在它的正上方爆炸，整個廣島瞬間被夷為平地——偏偏是離爆心最近的它，一直站到今天。  廣島原爆圓頂 · 昭和20年（1945）  原子彈在這棟樓頭頂近乎,8631,6807,19,34,39.2,0.4,2.3,0.3,0.0,0.1,84.2,12.9,2.3,0.2,,56,158,6,3,25,24,0.5,0.8,3.6,16.3,25.2,25.9,21.1,7.1,73.6,26.4,,台灣:78.7|香港:7.1|中國:3.4|美國:2.2|馬來西亞:1.9
18629203936046150,7d,2026-08-12,2026-08-05,https://www.instagram.com/reel/DbqFumoD7ml/,原子彈幾乎在它的正上方爆炸，整個廣島瞬間被夷為平地——偏偏是離爆心最近的它，一直站到今天。  廣島原爆圓頂 · 昭和20年（1945）  原子彈在這棟樓頭頂近乎,13487,10610,21,60,39.1,0.4,2.6,0.3,0.0,0.2,84.6,11.4,2.6,0.4,0.4,86,274,19,4,47,34,0.6,1,3.2,14.9,23.5,26.5,22.2,8.7,76.6,23.4,,台灣:77.8|香港:7.5|中國:3.6|美國:2.5|馬來西亞:2
17981335974026336,24h,2026-08-07,2026-08-06,https://www.instagram.com/reel/DbsqhrqlhrS/,1718年，二十八歲的皇太子死在牢裡——下令用刑、到場主持審訊的，是他的父親彼得大帝。  聖彼得堡 · 1703 年建城  阿列克謝二十八歲那年死在彼得保羅要塞,555,441,14,2,46.2,0.0,1.7,0.0,0.0,0.0,80.6,11.7,6.6,1.1,,2,8,0,0,0,0,3.7,2.8,6.3,34.9,27.6,18.6,5.8,4.1,68.5,31.5,,台灣:88.1|香港:2.6|澳大利亞:1.9|美國:1.5|中國:1.5
17981335974026336,48h,2026-08-08,2026-08-06,https://www.instagram.com/reel/DbsqhrqlhrS/,1718年，二十八歲的皇太子死在牢裡——下令用刑、到場主持審訊的，是他的父親彼得大帝。  聖彼得堡 · 1703 年建城  阿列克謝二十八歲那年死在彼得保羅要塞,702,572,13,3,45.1,0.2,1.5,0.0,0.0,0.0,80.3,11.2,6.2,2.3,,5,9,0,0,1,0,3.3,2.7,5.6,34.7,27.2,19.2,6.3,4.2,65.6,34.4,,台灣:87.6|香港:2.6|澳大利亞:1.7|中國:1.4|英國:1.3
17981335974026336,7d,2026-08-13,2026-08-06,https://www.instagram.com/reel/DbsqhrqlhrS/,1718年，二十八歲的皇太子死在牢裡——下令用刑、到場主持審訊的，是他的父親彼得大帝。  聖彼得堡 · 1703 年建城  阿列克謝二十八歲那年死在彼得保羅要塞,753,613,14,4,43.6,0.2,1.7,0.0,0.0,0.0,75.2,10.6,7.2,7.0,,5,11,0,0,1,0,4.9,2.6,5.4,34.4,27.9,19.3,6.2,4.3,64.7,35.3,,台灣:86.4|香港:3.1|馬來西亞:1.7|澳大利亞:1.6|中國:1.5
17980664580107666,24h,2026-08-08,2026-08-07,https://www.instagram.com/reel/DbvQb6oFRBM/,這個王朝在兩百五十年裡蓋了一萬多座佛塔，然後亡了——滅掉它的不是外敵，正是這一萬多座塔。  蒲甘 · 蒲甘王朝（1044–1297）  伊洛瓦底江畔的平原上，兩,1645,1326,18,4,45.3,0.2,2.3,0.2,0.0,0.0,82.0,9.2,8.4,0.1,0.1,6,31,0,0,2,3,1.9,2,4.9,23.2,25.5,20.9,17,6.6,74.7,25.3,,台灣:67.2|香港:6.7|馬來西亞:5.6|美國:4.4|新加坡:3.1
17980664580107666,48h,2026-08-09,2026-08-07,https://www.instagram.com/reel/DbvQb6oFRBM/,這個王朝在兩百五十年裡蓋了一萬多座佛塔，然後亡了——滅掉它的不是外敵，正是這一萬多座塔。  蒲甘 · 蒲甘王朝（1044–1297）  伊洛瓦底江畔的平原上，兩,3233,2641,17,15,45.5,0.3,2.5,0.5,0.0,0.0,73.3,10.6,14.8,0.6,0.7,17,66,0,0,8,12,1.9,1.5,4.3,20.5,25.1,22.1,18.4,8.1,75.3,24.7,,台灣:68.8|香港:6.7|馬來西亞:5.2|美國:4.3|中國:3.3
17980664580107666,7d,2026-08-14,2026-08-07,https://www.instagram.com/reel/DbvQb6oFRBM/,這個王朝在兩百五十年裡蓋了一萬多座佛塔，然後亡了——滅掉它的不是外敵，正是這一萬多座塔。  蒲甘 · 蒲甘王朝（1044–1297）  伊洛瓦底江畔的平原上，兩,3922,3190,18,17,45.4,0.3,2.5,0.4,0.0,0.0,72.1,10.9,15.2,1.0,0.5,23,80,0,0,9,13,1.7,1.5,4.2,19.3,24.1,22.5,19.7,8.6,75.7,24.3,,台灣:69.4|香港:6.3|馬來西亞:5.6|美國:3.9|中國:3.4
18123293416699089,24h,2026-08-09,2026-08-08,https://www.instagram.com/reel/Dbx0MiliCJd/,朝鮮王朝最後一位公主十三歲被送往日本，三十七年後回到這座宮殿時，已經誰都認不得——她在宮裡最角落的一間小屋，住到過世。  昌德宮 · 朝鮮王朝（創建於 1405,3677,3089,19,10,41.3,0.1,1.2,0.2,0.0,0.0,78.2,13.7,7.9,0.2,,24,37,0,0,2,6,0.5,0.5,4.6,25,27.4,21.2,14.7,6.6,46.1,53.9,,台灣:78.5|香港:4.8|美國:4.1|新加坡:2.8|馬來西亞:1.7
18123293416699089,48h,2026-08-10,2026-08-08,https://www.instagram.com/reel/Dbx0MiliCJd/,朝鮮王朝最後一位公主十三歲被送往日本，三十七年後回到這座宮殿時，已經誰都認不得——她在宮裡最角落的一間小屋，住到過世。  昌德宮 · 朝鮮王朝（創建於 1405,10149,8158,20,23,36.4,0.0,1.1,0.2,0.0,0.0,60.1,11.2,28.4,0.2,,57,95,1,0,4,17,0.5,0.6,3,18.3,27.9,24.6,18.4,7.3,41.5,58.5,,台灣:77.7|香港:6.3|美國:3.2|新加坡:3|馬來西亞:2
18620272798013125,24h,2026-08-10,2026-08-09,https://www.instagram.com/reel/Db0Y-_WjJpD/,他守了莫高窟一輩子，卻被記成賣掉敦煌的那個人。  莫高窟 · 公元 366 年－14 世紀  王圓籙是個四處化緣的道士，在沒人管的莫高窟住下，清沙修窟。一九〇〇,222,184,10,0,61.3,0.0,1.6,0.0,0.0,0.0,69.1,5.0,25.0,0.9,,1,3,0,0,0,0,9.1,5.9,4.1,28.2,35,18.6,4.5,3.6,73.6,26.4,,台灣:80.9|香港:4.5|中國:3.2|馬來西亞:2.3|新加坡:2.3
18620272798013125,48h,2026-08-11,2026-08-09,https://www.instagram.com/reel/Db0Y-_WjJpD/,他守了莫高窟一輩子，卻被記成賣掉敦煌的那個人。  莫高窟 · 公元 366 年－14 世紀  王圓籙是個四處化緣的道士，在沒人管的莫高窟住下，清沙修窟。一九〇〇,265,219,11,0,57.7,0.0,1.4,0.0,0.0,0.0,60.5,4.9,32.7,1.9,,1,3,0,0,0,0,8.5,5.7,3.4,26.6,32.7,19.4,7.6,4.6,72.7,27.3,,台灣:79.8|香港:4.2|中國:4.2|新加坡:2.7|馬來西亞:1.9
17896116483593143,24h,2026-08-11,2026-08-10,https://www.instagram.com/reel/Db29tCjmyXn/,這尊大佛的臉被稱作東方蒙娜麗莎，因為它被說成，是中國唯一那位女皇帝的臉。  龍門石窟 · 北魏至唐．西元 493 年起  咸亨三年，皇后武氏施助脂粉錢二萬貫，在,454,417,9,0,47.3,0.0,1.2,0.0,0.0,0.0,80.3,12.6,6.7,0.4,,1,5,0,0,0,0,2.2,1.6,4.3,27.8,26,20.4,13,7,75,25,,台灣:70.4|香港:5.6|美國:4.3|新加坡:4|馬來西亞:3.6
17896116483593143,48h,2026-08-12,2026-08-10,https://www.instagram.com/reel/Db29tCjmyXn/,這尊大佛的臉被稱作東方蒙娜麗莎，因為它被說成，是中國唯一那位女皇帝的臉。  龍門石窟 · 北魏至唐．西元 493 年起  咸亨三年，皇后武氏施助脂粉錢二萬貫，在,634,581,9,0,46.6,0.0,1.7,0.0,0.0,0.0,79.1,13.2,7.0,0.6,0,2,10,0,0,0,0,1.9,1.4,4.1,27,24.4,21.2,14,7.8,76.2,23.8,,台灣:69.5|香港:5.2|馬來西亞:4.4|新加坡:4.4|美國:3.8
18111093064811447,24h,2026-08-12,2026-08-11,https://www.instagram.com/reel/Db5igI3jTGS/,這座城的號角，每個整點都斷在同一個音上——六百多年來，沒有人把它吹完過。  克拉科夫舊城 · 中世紀．西元 1257 年重建  號角每個整點在克拉科夫主廣場上空,200,174,9,0,73.1,0.0,1.1,0.0,0.0,0.0,79.8,6.2,13.0,1.0,0,1,2,0,0,0,0,10.2,3.1,12.4,25.4,21.2,15,16.6,6.2,70.1,29.9,,台灣:77.7|香港:6.7|馬來西亞:4.7|新加坡:2.6|美國:1.6
18111093064811447,48h,2026-08-13,2026-08-11,https://www.instagram.com/reel/Db5igI3jTGS/,這座城的號角，每個整點都斷在同一個音上——六百多年來，沒有人把它吹完過。  克拉科夫舊城 · 中世紀．西元 1257 年重建  號角每個整點在克拉科夫主廣場上空,220,193,9,0,70.5,0.0,1.0,0.0,0.0,0.0,78.0,5.5,14.7,1.8,,1,2,0,0,0,0,9.2,4.1,11,24.8,20.2,15.1,17.9,6.9,69.9,30.1,,台灣:77.1|香港:7.3|馬來西亞:5|新加坡:2.3|美國:1.4
17888054283438342,24h,2026-08-13,2026-08-12,https://www.instagram.com/reel/Db8HSshFStg/,韓戰把這座城的城牆炸成了瓦礫——今天它卻一寸不差地都在。  水原華城 · 朝鮮王朝，1794–1796  韓戰炸毀了水原華城：長安門、蒼龍門全毀，大段城牆倒塌。,341,296,9,0,53.1,0.0,1.0,0.0,0.0,0.0,73.4,14.4,11.4,0.8,,3,3,0,0,0,0,3.9,0.9,4.5,27.2,31.1,17.7,12.9,5.7,69.8,30.2,,台灣:70.7|香港:7.2|新加坡:6.9|美國:4.2|中國:2.1
17888054283438342,48h,2026-08-14,2026-08-12,https://www.instagram.com/reel/Db8HSshFStg/,韓戰把這座城的城牆炸成了瓦礫——今天它卻一寸不差地都在。  水原華城 · 朝鮮王朝，1794–1796  韓戰炸毀了水原華城：長安門、蒼龍門全毀，大段城牆倒塌。,598,515,10,1,46.6,0.2,2.3,0.8,0.2,0.0,69.5,10.5,19.1,0.9,,6,12,0,1,1,4,2.5,1.7,5.2,24.1,29.3,19.4,14.5,5.7,65.6,34.4,,台灣:71|香港:7.3|新加坡:5.1|美國:4.4|馬來西亞:1.9
17963079225155458,24h,2026-08-14,2026-08-13,https://www.instagram.com/reel/Db-ssa2CjOv/,僅次於北京的世界第二大城，被燒了六個月——然後五百年裡，沒有一個人搬回來。  亨比 · 毗奢耶那伽羅帝國，1336–1565  毗奢耶那伽羅，一五○○年前後被估,424,355,45,0,44.7,0.3,1.1,0.3,0.0,0.0,82.5,9.4,8.1,,,,4,0,0,1,1,3.9,1.2,3.6,23.5,27.4,18.6,15.5,10.2,70.7,29.3,,台灣:71.7|香港:8.2|美國:5.3|中國:5.1|馬來西亞:2.4
